TWEET,MESSAGE,MATCH,POLARITY
3706,Paramdam ka naman bwiiii Sobrang miss na kita Inuulit ulit ko na nga to e Listen to Snow Flower by V of B S,['miss'],Negative
3707,OWCalifornia Signs you re from California 1 Complain when it s hot 2 Complain when it s cold,"['hot', 'cold', 'complain']",Negative
3708,cloudy mrs My room is open plan too and I organise my ea around the temperature a bit so I get the benefit of t,"['benefit', 'cloudy']",Neutral
3709,MikiCharlamagne We also haven t forgotten the horrendous Killing and Murders of rans People in Fiji on this day ransDayOfVisibility,"['horrendous', 'killing']",Negative
3710,colinratushniak hey good morning to you xx Guess what woke this morning to see there s been a little snow shower,['good'],Positive
3711,1 Cold Executive Function relates to planning organising cognitive flexibility working memory behavioural moni,"['flexibility', 'cold']",Neutral
3712,CivilWarHumor Folks if you think I m not gonna lighten the mood at the vaccination site by bringing a bullet to bite down on rolling,[],Neutral
3713,08Nakachi KevanKenney M V EQUES SnowMan M V FridayLivestream Grandeur Big Bang Sweet Hi Kevan I look forward t,"['grandeur', 'sweet']",Positive
3714,whose woods these are i think i know his house is in the village though he will not see me stopping here to watch,[],Neutral
3715,PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
3716,httpxellise i am sorry for being cold when im sad,"['cold', 'sad', 'sorry']",Negative
3717,Missbeautiful1 PegLulu2 He called it the Kung flu,[],Neutral
3718,nang dahil sa cod naging cold sya,['cold'],Negative
3719,Ofuyu02 KevanKenney M V EQUES SnowMan M V FridayLivestream Oh my God Watch Make It Hot and get even more excited Snow Ma,"['excited', 'hot']",Positive
3720,heobroma c92 KevanKenney M V hanks Kevan Have you seen this video It s one of my favorite Would you like to enjoy Snow Man s li,"['enjoy', 'favorite', 'like']",Positive
3721,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3722,Hi I tried editing the frames for international A OHAS including me who can t access the snow filter yet if,[],Neutral
3723,Kingrice,[],Neutral
3724,MonicaGandhi9 people born before 1915 who had been exposed to 1918 flu Nearly 90 years later this paper published in 2008 they fo,[],Neutral
3725,im unsHisMouth My favorite narrative is still that masks somehow stopped the flu but not COVID,['favorite'],Positive
3726,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
3727,laurovision i can t believe australia won the wintervision song contest we don t even have proper snow,"['proper', 'won']",Positive
3728,You know nothing about the girl you like Jon Snow,['like'],Positive
3729,mamb28 KevanKenney M V Kevan hank you Make It Hot is the opening song for Snow Man s debut live EQUES SnowMan M V Friday,['hot'],Positive
3730,WeWillBeFree82 SA S CoV2 was already circulating around the world as early as September 2019 Nobody in the Northern hemisphere notice,[],Neutral
3731,burst shouu KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man s third single Grandeur has an official witter acco,['grandeur'],Positive
3732,PenguinUKBooks It was a bright cold day in April and the clocks were striking thirteen George Orwell Nineteen Eighty Four hro,"['bright', 'striking', 'cold']",Positive
3733,dontcaIImeEds Creo que aqu cerca estaba el corredor culinario Lo recuerdas El que tiene muchos restaurantes,[],Neutral
3734,Samnaun Snow eport 70cm to 180cm Powder Snow J2Ski Ski Snow eport,[],Neutral
3735,Eclipzyy Cold,['cold'],Negative
3736,OfuyuMama KevanKenney M V How cool is this Snow Man Grandeur Big Bang Sweet EVE Y HING IS EVE Y HING,"['cool', 'grandeur', 'sweet']",Positive
3737,freeLS12756863 KevanKenney M V Wow thanks for the cool GIF his song is super cool too I m glad you know some of Snow Man s non s,"['cool', 'glad', 'super', 'wow']",Positive
3739,manluqmans that cold shower after a long day of playing basketball,['cold'],Negative
3740,defdaily th Cold Night 8 Call Me 12 i unes songs chat,['cold'],Negative
3741,Baket naging cold ka na di lang kita sinagot,['cold'],Negative
3742,It s cold windy noisy and there s an epic pigeon battle happening outside and I m stuck in a tent with a gently,"['cold', 'noisy', 'stuck']",Negative
3743,HerrDrFunk Not at all I tend to run cold,['cold'],Negative
3744,BlightCold I need to draw Cold more she s a little bit of a bitch but she s my little bit of a bitch,"['bitch', 'cold']",Negative
3745,snow ouen 93 KevanKenney M V Kevan thank you for posting a nice GIF Snow Man has a lot of great songs that aren t on CD yet I hop,"['great', 'nice', 'thank']",Positive
3746,VladStarkXXX As I am coming from ussia what is a cold country I love the heat so in winter time what is better to have a warm,"['better', 'love', 'warm', 'cold']",Positive
3747,openmyastroeye capricorn placements can get really sarcastic and cold when they re mad,"['cold', 'mad', 'sarcastic']",Negative
3748,tabearry 3 4 soalnya aku udah sold out ahaha 5 akhir akhir ini snow flower by bts v soalnya suka aja 6 7 karena yang asli,[],Neutral
3749,snow ouen 93 KevanKenney M V Kevan thank you for posting a nice GIF Snow Man has a lot of great songs that aren t on CD yet I hop,"['great', 'nice', 'thank']",Positive
3750,chezdabest I need some head rn im cold asf rn,['cold'],Negative
3751,SwagBisaya19 StarFMBaguio SB19Official I don t fake relationships vibes or anything with people I just keep i,['fake'],Negative
3752,99im usa KevanKenney M V Second time this week Snow Man hank you Kevan hat s a new GIF Make It Hot I love this song too it s,"['hot', 'love']",Positive
3753,PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
3754,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3755,oricon Snow Man SnowMan honeylemo,[],Neutral
3756,he amount of focus I got on Cold War just from putting on this hoodie,['cold'],Negative
3757,Epilepsy warning Into the cold,"['cold', 'warning']",Negative
3758,snow88man9 KevanKenney M V hank you Kevan hat is Make It Hot It s a very cool song EQUES SnowMan M V FridayLivestream,"['cool', 'hot']",Positive
3760,WHY DOES I INS AN LY GE COLD WHEN I EMOVE MY SWEA E FUCK OFF,"['cold', 'fuck']",Negative
3761,defdaily th Scene 3 6 Cold Night Feat HNM Def Jomalxne DEFSOUL Jomalxne HNM HNM DEF,"['feat', 'cold']",Neutral
3762,olumuyiwaayo Cold emailing a Professor feedback Dear hanks for reaching out I m sorry to say that this email is too gener,"['cold', 'sorry']",Negative
3763,Ofuyu02 KevanKenney M V EQUES SnowMan M V FridayLivestream his Make It Hot will make us even hotter Snow Man,['hot'],Positive
3764,GUAM IN E NA IONAL AI PO Apr 1 Climate High 88 Low 77 Precip 0 02 Snow 0 0,[],Neutral
3765,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
3766,Morning another sunny day here in manchester make the most of it snow Monday,[],Neutral
3767,cheer snow0122 KevanKenney M V hank you Kevan I want to introduce Snow Man to people all over the world EQUES SnowMan M V,['cheer'],Positive
3768,im usa99b2 KevanKenney M V hank you Kevan Make It Hot is also my favorite Snow Man song EQUES SnowMan M V FridayLivestream,"['favorite', 'hot']",Positive
3769,Be melting snow Wash yourself of yourself umi,[],Neutral
3770,Hindu OSIN For cough cold fever,"['cold', 'fever']",Negative
3771,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3772,jonimitchell unning through music s complex emotions Footage from Geffen ecords in Los Angeles on March 31 1991 Joni spent the d,['complex'],Negative
3773,MrsScream Come eat your dinners getting cold,['cold'],Negative
3774,defdaily i unes First 1 for Call Me is from Estonia Cold Night is also 4 in Argentina Please purchase Call Me amp Cold Night,['cold'],Negative
3775,heobroma c92 KevanKenney M V hank you for using one of my favorite videos I know I ve asked this before but I really want to kno,['favorite'],Positive
3776,heDailyPioneer Holi festival must be the main reason for the spike People do not realise the importance of maint,[],Neutral
3777,GossamerSpirit His pace slowed down Slower and slower He wrapped his arms around himself He didn t need,"['slowed', 'slower']",Negative
3778,BoneJanky i have the flu strep please make me a soup,[],Neutral
3779,im usa99b KevanKenney M V hanks Kevan his week Snow Man wants to keep going up EQUES SnowMan M V FridayLivestream Grande,[],Neutral
3780,SnowMan tube 400 Snow Man 1 6,[],Neutral
3781,100 000 LSK have been transferred from BitBay Cold Wallet to BitBay Hot Wallet LISK,"['hot', 'cold']",Neutral
3782,ChrisApoth StylesPheno Carry me through this world of lies I feel no more the suffering Bury me in this cold lig,"['cold', 'lies', 'suffering']",Negative
3783,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
3784,snowman memory V 4 8 22 00 22 57 BS HE Snow Man SnowMan,['bs'],Negative
3785,heobroma c93 KevanKenney M V EQUES SnowMan M V FridayLivestream he nine of them with their age difference reflect each o,[],Neutral
3786,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3787,Ofuyu02 KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man shines,[],Neutral
3788,im usa99b3 KevanKenney M V EQUES SnowMan M V FridayLivestream Good luck this week Snow Man Grandeur Big Bang Sw,"['good', 'grandeur', 'luck']",Positive
3789,I have eaten the eggs that were in the icebox and which you were probably smashing for the symphony Forgive,[],Neutral
3790,PenguinUKBooks It was a bright cold day in April and the clocks were striking thirteen George Orwell Nineteen Eighty Four hro,"['bright', 'striking', 'cold']",Positive
3791,I hate hot weather so much I would say that at least I have an excuse to eat ice cream but I eat ice cream in cold weather too,"['hot', 'cold', 'excuse', 'hate']",Negative
3792,red magumagu KevanKenney M V EQUES SnowMan M V FridayLivestream Niceeeeeee hanks Kevan Snow Man Grandeur KISSIN MY L,['grandeur'],Positive
3793,nginethemba23 prosecco2pacis wore only a t shirt yesterday now i gotta get my winter boots out for the snow tomo,[],Neutral
3794,Snow halation Chao s 9 sm26620857,[],Neutral
3795,jhihiro joon the snow duck maker,[],Neutral
3796,aka yunomi KevanKenney M V EQUES SnowMan M V FridayLivestream Make It Hotttttttt aka MEKIHO Snow Man Grandeur K,['grandeur'],Positive
3797,benwegmann Worried I won t make it through a snow storm,"['won', 'worried']",Neutral
3798,im usa99b3 KevanKenney M V EQUES SnowMan M V FridayLivestream Good luck this week Snow Man Grandeur Big Bang Sw,"['good', 'grandeur', 'luck']",Positive
3799,OWCalifornia Signs you re from California 1 Complain when it s hot 2 Complain when it s cold,"['hot', 'cold', 'complain']",Negative
3800,Happy new month Nigeria let s not make AprilFoolsDay boring What s that useless reason your partner got mad at y,"['happy', 'boring', 'mad', 'useless']",Negative
3801,chchSWM Snow Man,[],Neutral
3802,So a seasonal flu shot,[],Neutral
3803,PADUCAH KY Mar 31 Climate High 59 Low 39 Precip 0 0 Snow 0 0,['mar'],Negative
3804,1anjohn Why women gotta be knocked out cold for y all to consider it abuse,"['abuse', 'cold']",Negative
3805,imagine biking at the seaside on a wonderful afternoon feeling the cold breeze of the sea while listening to life,"['breeze', 'wonderful', 'cold']",Positive
3806,Hara sb19 Cold Water by Pablo imszmc Perfect10Countdown What by SB19 StarFMBaguio SB19Official S ANWO LD SB19,['cold'],Negative
3807,cheer snowman3 KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man is going to appear in a show MC d by Sho of Arashi,['cheer'],Positive
3808,Phil198811 JamesMelville Lockdowns have been around for 100s years Plague in Venice in 1575 and city was in lock,['plague'],Negative
3809,E sellou NHSBrightonHove BrightonCentre AstraZeneca Smooth sailing Eva Just like my flu jab I had a sore ar,"['like', 'smooth', 'sore']",Positive
3810,snow ouen 9 KevanKenney M V EQUES SnowMan M V FridayLivestream Kevan thank you for posting a nice GIF Make It Hot is one,"['hot', 'nice', 'thank']",Positive
3811,EVANSVILLE IN Mar 31 Climate High 59 Low 37 Precip 0 0 Snow 0 0,['mar'],Negative
3812,CAPE GI A DEAU MO Mar 31 Climate High 57 Low 40 Precip 0 0 Snow M,['mar'],Negative
3813,denandvic1 denaturedpima ealCalvinX False COVID is unrealted to the flu SA S CoV 2 is in the family Coronavi,['false'],Negative
3814,BK BeatYourBest BK B C,[],Neutral
3815,LMNOPanon Forseti Pazzo AGINxCAJUN SlimJimJohn1 chrisg409ubc bearded realism DirtyMac991 Vickie627,[],Neutral
3816,marugyori2 KevanKenney M V hanks Kevan All Snow Man fans love Make It Hot EQUES SnowMan M V FridayLivestream Snow Man Gran,"['fans', 'hot', 'love']",Positive
3817,he sky s so cold I feel you slow your mind is not like it was before I delete all put thoughts on hold I try,"['like', 'cold', 'slow']",Negative
3818,CallofDutyHope I feel like what might happen is they ll always have at least two games weapons available i e MW,"['available', 'like']",Positive
3819,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
3820,Ofuyu03 KevanKenney M V EQUES SnowMan M V FridayLivestream I ll definitely go to the live Wait for me Snow Man gt gt G,[],Neutral
3821,ICE COLD frank tone,['cold'],Negative
3822,Patchouli Soap 70s Soap Hippie Soap Cold Processed Soap Large Bar Body Soap All Natural Cleanser Essential Oi,['cold'],Negative
3823,SwagBisaya19 StarFMBaguio SB19Official I don t fake relationships vibes or anything with people I just keep i,['fake'],Negative
3824,OWCalifornia Signs you re from California 1 Complain when it s hot 2 Complain when it s cold,"['hot', 'cold', 'complain']",Negative
3825,I need to remind myself that going into full blown cleaning spree in the garden is not advised because the dead le,['dead'],Negative
3826,yukiyamasnowman KevanKenney M V EQUES SnowMan M V FridayLivestream HANK YOU KEVAN Snow Man O,[],Neutral
3827,Soalnya mana,[],Neutral
3828,Siikay7 he finale might be soon but I m still here thinking bout that heart at the end of Snow EDENSK8 EDEN edenshipping,[],Neutral
3829,Lily SNM KevanKenney M V EQUES SnowMan M V FridayLivestream hank you Kevan Snow Man fascinates everyone with cool dance an,['cool'],Positive
3830,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3831,My heart is so cold I got frostbiters in my veins,['cold'],Negative
3832,waterparks IF U NAME HAS A VOWEL IN I PLEASE EAD HIS AND HELP HE BAND WA E PA KS IF YOU NAME DOES NO HAVE A VOWEL LE S,[],Neutral
3833,hannahdeltron he walls need to be raised Bring in more snow,[],Neutral
3834,PENSACOLA Mar 31 Climate High 81 Low 54 Precip 0 24 Snow 0 0,['mar'],Negative
3835,MOBILE Mar 31 Climate High 82 Low 52 Precip 0 83 Snow 0 0,['mar'],Negative
